"country_id","country_text_id","year","stock_id"
84,"LVA",1842,11
84,"LVA",1843,11
84,"LVA",1844,11
84,"LVA",1845,11
84,"LVA",1846,11
84,"LVA",1847,11
84,"LVA",1848,11
84,"LVA",1849,11
84,"LVA",1850,11
84,"LVA",1851,11
84,"LVA",1852,11
84,"LVA",1853,11
84,"LVA",1854,11
84,"LVA",1855,11
84,"LVA",1856,11
84,"LVA",1857,11
84,"LVA",1858,11
84,"LVA",1859,11
84,"LVA",1860,11
84,"LVA",1861,11
84,"LVA",1862,11
84,"LVA",1863,11
84,"LVA",1864,11
84,"LVA",1865,11
84,"LVA",1866,11
84,"LVA",1867,11
84,"LVA",1868,11
84,"LVA",1869,11
84,"LVA",1870,11
84,"LVA",1871,11
84,"LVA",1872,11
84,"LVA",1873,11
84,"LVA",1874,11
84,"LVA",1875,11
84,"LVA",1876,11
84,"LVA",1877,11
84,"LVA",1878,11
84,"LVA",1879,11
84,"LVA",1880,11
84,"LVA",1881,11
84,"LVA",1882,11
84,"LVA",1883,11
84,"LVA",1884,11
84,"LVA",1885,11
84,"LVA",1886,11
84,"LVA",1887,11
84,"LVA",1888,11
84,"LVA",1889,11
84,"LVA",1890,11
84,"LVA",1891,11
84,"LVA",1892,11
84,"LVA",1893,11
84,"LVA",1894,11
84,"LVA",1895,11
84,"LVA",1896,11
84,"LVA",1897,11
84,"LVA",1898,11
84,"LVA",1899,11
84,"LVA",1900,11
84,"LVA",1901,11
84,"LVA",1902,11
84,"LVA",1903,11
84,"LVA",1904,11
84,"LVA",1905,11
84,"LVA",1906,11
84,"LVA",1907,11
84,"LVA",1908,11
84,"LVA",1909,11
84,"LVA",1910,11
84,"LVA",1911,11
84,"LVA",1912,11
84,"LVA",1913,11
84,"LVA",1914,11
84,"LVA",1915,11
84,"LVA",1916,11
84,"LVA",1917,11
84,"LVA",1918,11
84,"LVA",1919,11
84,"LVA",1940,11
84,"LVA",1941,11
84,"LVA",1942,11
84,"LVA",1943,11
84,"LVA",1944,11
84,"LVA",1945,11
84,"LVA",1946,11
84,"LVA",1947,11
84,"LVA",1948,11
84,"LVA",1949,11
84,"LVA",1950,11
84,"LVA",1951,11
84,"LVA",1952,11
84,"LVA",1953,11
84,"LVA",1954,11
84,"LVA",1955,11
84,"LVA",1956,11
84,"LVA",1957,11
84,"LVA",1958,11
84,"LVA",1959,11
84,"LVA",1960,11
84,"LVA",1961,11
84,"LVA",1962,11
84,"LVA",1963,11
84,"LVA",1964,11
84,"LVA",1965,11
84,"LVA",1966,11
84,"LVA",1967,11
84,"LVA",1968,11
84,"LVA",1969,11
84,"LVA",1970,11
84,"LVA",1971,11
84,"LVA",1972,11
84,"LVA",1973,11
84,"LVA",1974,11
84,"LVA",1975,11
84,"LVA",1976,11
84,"LVA",1977,11
84,"LVA",1978,11
84,"LVA",1979,11
84,"LVA",1980,11
84,"LVA",1981,11
84,"LVA",1982,11
84,"LVA",1983,11
84,"LVA",1984,11
84,"LVA",1985,11
84,"LVA",1986,11
84,"LVA",1987,11
84,"LVA",1988,11
84,"LVA",1989,11
105,"ARM",1826,11
105,"ARM",1827,11
105,"ARM",1828,11
105,"ARM",1829,11
105,"ARM",1830,11
105,"ARM",1831,11
105,"ARM",1832,11
105,"ARM",1833,11
105,"ARM",1834,11
105,"ARM",1835,11
105,"ARM",1836,11
105,"ARM",1837,11
105,"ARM",1838,11
105,"ARM",1839,11
105,"ARM",1840,11
105,"ARM",1841,11
105,"ARM",1842,11
105,"ARM",1843,11
105,"ARM",1844,11
105,"ARM",1845,11
105,"ARM",1846,11
105,"ARM",1847,11
105,"ARM",1848,11
105,"ARM",1849,11
105,"ARM",1850,11
105,"ARM",1851,11
105,"ARM",1852,11
105,"ARM",1853,11
105,"ARM",1854,11
105,"ARM",1855,11
105,"ARM",1856,11
105,"ARM",1857,11
105,"ARM",1858,11
105,"ARM",1859,11
105,"ARM",1860,11
105,"ARM",1861,11
105,"ARM",1862,11
105,"ARM",1863,11
105,"ARM",1864,11
105,"ARM",1865,11
105,"ARM",1866,11
105,"ARM",1867,11
105,"ARM",1868,11
105,"ARM",1869,11
105,"ARM",1870,11
105,"ARM",1871,11
105,"ARM",1872,11
105,"ARM",1873,11
105,"ARM",1874,11
105,"ARM",1875,11
105,"ARM",1876,11
105,"ARM",1877,11
105,"ARM",1878,11
105,"ARM",1879,11
105,"ARM",1880,11
105,"ARM",1881,11
105,"ARM",1882,11
105,"ARM",1883,11
105,"ARM",1884,11
105,"ARM",1885,11
105,"ARM",1886,11
105,"ARM",1887,11
105,"ARM",1888,11
105,"ARM",1889,11
105,"ARM",1890,11
105,"ARM",1891,11
105,"ARM",1892,11
105,"ARM",1893,11
105,"ARM",1894,11
105,"ARM",1895,11
105,"ARM",1896,11
105,"ARM",1897,11
105,"ARM",1898,11
105,"ARM",1899,11
105,"ARM",1900,11
105,"ARM",1901,11
105,"ARM",1902,11
105,"ARM",1903,11
105,"ARM",1904,11
105,"ARM",1905,11
105,"ARM",1906,11
105,"ARM",1907,11
105,"ARM",1908,11
105,"ARM",1909,11
105,"ARM",1910,11
105,"ARM",1911,11
105,"ARM",1912,11
105,"ARM",1913,11
105,"ARM",1914,11
105,"ARM",1915,11
105,"ARM",1916,11
105,"ARM",1917,11
105,"ARM",1918,11
105,"ARM",1919,11
105,"ARM",1920,11
105,"ARM",1921,11
105,"ARM",1922,11
105,"ARM",1923,11
105,"ARM",1924,11
105,"ARM",1925,11
105,"ARM",1926,11
105,"ARM",1927,11
105,"ARM",1928,11
105,"ARM",1929,11
105,"ARM",1930,11
105,"ARM",1931,11
105,"ARM",1932,11
105,"ARM",1933,11
105,"ARM",1934,11
105,"ARM",1935,11
105,"ARM",1936,11
105,"ARM",1937,11
105,"ARM",1938,11
105,"ARM",1939,11
105,"ARM",1940,11
105,"ARM",1941,11
105,"ARM",1942,11
105,"ARM",1943,11
105,"ARM",1944,11
105,"ARM",1945,11
105,"ARM",1946,11
105,"ARM",1947,11
105,"ARM",1948,11
105,"ARM",1949,11
105,"ARM",1950,11
105,"ARM",1951,11
105,"ARM",1952,11
105,"ARM",1953,11
105,"ARM",1954,11
105,"ARM",1955,11
105,"ARM",1956,11
105,"ARM",1957,11
105,"ARM",1958,11
105,"ARM",1959,11
105,"ARM",1960,11
105,"ARM",1961,11
105,"ARM",1962,11
105,"ARM",1963,11
105,"ARM",1964,11
105,"ARM",1965,11
105,"ARM",1966,11
105,"ARM",1967,11
105,"ARM",1968,11
105,"ARM",1969,11
105,"ARM",1970,11
105,"ARM",1971,11
105,"ARM",1972,11
105,"ARM",1973,11
105,"ARM",1974,11
105,"ARM",1975,11
105,"ARM",1976,11
105,"ARM",1977,11
105,"ARM",1978,11
105,"ARM",1979,11
105,"ARM",1980,11
105,"ARM",1981,11
105,"ARM",1982,11
105,"ARM",1983,11
105,"ARM",1984,11
105,"ARM",1985,11
105,"ARM",1986,11
105,"ARM",1987,11
105,"ARM",1988,11
105,"ARM",1989,11
106,"AZE",1814,11
106,"AZE",1815,11
106,"AZE",1816,11
106,"AZE",1817,11
106,"AZE",1818,11
106,"AZE",1819,11
106,"AZE",1820,11
106,"AZE",1821,11
106,"AZE",1822,11
106,"AZE",1823,11
106,"AZE",1824,11
106,"AZE",1825,11
106,"AZE",1826,11
106,"AZE",1827,11
106,"AZE",1828,11
106,"AZE",1829,11
106,"AZE",1830,11
106,"AZE",1831,11
106,"AZE",1832,11
106,"AZE",1833,11
106,"AZE",1834,11
106,"AZE",1835,11
106,"AZE",1836,11
106,"AZE",1837,11
106,"AZE",1838,11
106,"AZE",1839,11
106,"AZE",1840,11
106,"AZE",1841,11
106,"AZE",1842,11
106,"AZE",1843,11
106,"AZE",1844,11
106,"AZE",1845,11
106,"AZE",1846,11
106,"AZE",1847,11
106,"AZE",1848,11
106,"AZE",1849,11
106,"AZE",1850,11
106,"AZE",1851,11
106,"AZE",1852,11
106,"AZE",1853,11
106,"AZE",1854,11
106,"AZE",1855,11
106,"AZE",1856,11
106,"AZE",1857,11
106,"AZE",1858,11
106,"AZE",1859,11
106,"AZE",1860,11
106,"AZE",1861,11
106,"AZE",1862,11
106,"AZE",1863,11
106,"AZE",1864,11
106,"AZE",1865,11
106,"AZE",1866,11
106,"AZE",1867,11
106,"AZE",1868,11
106,"AZE",1869,11
106,"AZE",1870,11
106,"AZE",1871,11
106,"AZE",1872,11
106,"AZE",1873,11
106,"AZE",1874,11
106,"AZE",1875,11
106,"AZE",1876,11
106,"AZE",1877,11
106,"AZE",1878,11
106,"AZE",1879,11
106,"AZE",1880,11
106,"AZE",1881,11
106,"AZE",1882,11
106,"AZE",1883,11
106,"AZE",1884,11
106,"AZE",1885,11
106,"AZE",1886,11
106,"AZE",1887,11
106,"AZE",1888,11
106,"AZE",1889,11
106,"AZE",1890,11
106,"AZE",1891,11
106,"AZE",1892,11
106,"AZE",1893,11
106,"AZE",1894,11
106,"AZE",1895,11
106,"AZE",1896,11
106,"AZE",1897,11
106,"AZE",1898,11
106,"AZE",1899,11
106,"AZE",1900,11
106,"AZE",1901,11
106,"AZE",1902,11
106,"AZE",1903,11
106,"AZE",1904,11
106,"AZE",1905,11
106,"AZE",1906,11
106,"AZE",1907,11
106,"AZE",1908,11
106,"AZE",1909,11
106,"AZE",1910,11
106,"AZE",1911,11
106,"AZE",1912,11
106,"AZE",1913,11
106,"AZE",1914,11
106,"AZE",1915,11
106,"AZE",1916,11
106,"AZE",1917,11
106,"AZE",1918,11
106,"AZE",1919,11
106,"AZE",1920,11
106,"AZE",1921,11
106,"AZE",1922,11
106,"AZE",1923,11
106,"AZE",1924,11
106,"AZE",1925,11
106,"AZE",1926,11
106,"AZE",1927,11
106,"AZE",1928,11
106,"AZE",1929,11
106,"AZE",1930,11
106,"AZE",1931,11
106,"AZE",1932,11
106,"AZE",1933,11
106,"AZE",1934,11
106,"AZE",1935,11
106,"AZE",1936,11
106,"AZE",1937,11
106,"AZE",1938,11
106,"AZE",1939,11
106,"AZE",1940,11
106,"AZE",1941,11
106,"AZE",1942,11
106,"AZE",1943,11
106,"AZE",1944,11
106,"AZE",1945,11
106,"AZE",1946,11
106,"AZE",1947,11
106,"AZE",1948,11
106,"AZE",1949,11
106,"AZE",1950,11
106,"AZE",1951,11
106,"AZE",1952,11
106,"AZE",1953,11
106,"AZE",1954,11
106,"AZE",1955,11
106,"AZE",1956,11
106,"AZE",1957,11
106,"AZE",1958,11
106,"AZE",1959,11
106,"AZE",1960,11
106,"AZE",1961,11
106,"AZE",1962,11
106,"AZE",1963,11
106,"AZE",1964,11
106,"AZE",1965,11
106,"AZE",1966,11
106,"AZE",1967,11
106,"AZE",1968,11
106,"AZE",1969,11
106,"AZE",1970,11
106,"AZE",1971,11
106,"AZE",1972,11
106,"AZE",1973,11
106,"AZE",1974,11
106,"AZE",1975,11
106,"AZE",1976,11
106,"AZE",1977,11
106,"AZE",1978,11
106,"AZE",1979,11
106,"AZE",1980,11
106,"AZE",1981,11
106,"AZE",1982,11
106,"AZE",1983,11
106,"AZE",1984,11
106,"AZE",1985,11
106,"AZE",1986,11
106,"AZE",1987,11
106,"AZE",1988,11
106,"AZE",1989,11
107,"BLR",1789,11
107,"BLR",1790,11
107,"BLR",1791,11
107,"BLR",1792,11
107,"BLR",1793,11
107,"BLR",1794,11
107,"BLR",1795,11
107,"BLR",1796,11
107,"BLR",1797,11
107,"BLR",1798,11
107,"BLR",1799,11
107,"BLR",1800,11
107,"BLR",1801,11
107,"BLR",1802,11
107,"BLR",1803,11
107,"BLR",1804,11
107,"BLR",1805,11
107,"BLR",1806,11
107,"BLR",1807,11
107,"BLR",1808,11
107,"BLR",1809,11
107,"BLR",1810,11
107,"BLR",1811,11
107,"BLR",1812,11
107,"BLR",1813,11
107,"BLR",1814,11
107,"BLR",1815,11
107,"BLR",1816,11
107,"BLR",1817,11
107,"BLR",1818,11
107,"BLR",1819,11
107,"BLR",1820,11
107,"BLR",1821,11
107,"BLR",1822,11
107,"BLR",1823,11
107,"BLR",1824,11
107,"BLR",1825,11
107,"BLR",1826,11
107,"BLR",1827,11
107,"BLR",1828,11
107,"BLR",1829,11
107,"BLR",1830,11
107,"BLR",1831,11
107,"BLR",1832,11
107,"BLR",1833,11
107,"BLR",1834,11
107,"BLR",1835,11
107,"BLR",1836,11
107,"BLR",1837,11
107,"BLR",1838,11
107,"BLR",1839,11
107,"BLR",1840,11
107,"BLR",1841,11
107,"BLR",1842,11
107,"BLR",1843,11
107,"BLR",1844,11
107,"BLR",1845,11
107,"BLR",1846,11
107,"BLR",1847,11
107,"BLR",1848,11
107,"BLR",1849,11
107,"BLR",1850,11
107,"BLR",1851,11
107,"BLR",1852,11
107,"BLR",1853,11
107,"BLR",1854,11
107,"BLR",1855,11
107,"BLR",1856,11
107,"BLR",1857,11
107,"BLR",1858,11
107,"BLR",1859,11
107,"BLR",1860,11
107,"BLR",1861,11
107,"BLR",1862,11
107,"BLR",1863,11
107,"BLR",1864,11
107,"BLR",1865,11
107,"BLR",1866,11
107,"BLR",1867,11
107,"BLR",1868,11
107,"BLR",1869,11
107,"BLR",1870,11
107,"BLR",1871,11
107,"BLR",1872,11
107,"BLR",1873,11
107,"BLR",1874,11
107,"BLR",1875,11
107,"BLR",1876,11
107,"BLR",1877,11
107,"BLR",1878,11
107,"BLR",1879,11
107,"BLR",1880,11
107,"BLR",1881,11
107,"BLR",1882,11
107,"BLR",1883,11
107,"BLR",1884,11
107,"BLR",1885,11
107,"BLR",1886,11
107,"BLR",1887,11
107,"BLR",1888,11
107,"BLR",1889,11
107,"BLR",1890,11
107,"BLR",1891,11
107,"BLR",1892,11
107,"BLR",1893,11
107,"BLR",1894,11
107,"BLR",1895,11
107,"BLR",1896,11
107,"BLR",1897,11
107,"BLR",1898,11
107,"BLR",1899,11
107,"BLR",1900,11
107,"BLR",1901,11
107,"BLR",1902,11
107,"BLR",1903,11
107,"BLR",1904,11
107,"BLR",1905,11
107,"BLR",1906,11
107,"BLR",1907,11
107,"BLR",1908,11
107,"BLR",1909,11
107,"BLR",1910,11
107,"BLR",1911,11
107,"BLR",1912,11
107,"BLR",1913,11
107,"BLR",1914,11
107,"BLR",1915,11
107,"BLR",1916,11
107,"BLR",1917,11
107,"BLR",1918,11
107,"BLR",1919,11
107,"BLR",1920,11
107,"BLR",1921,11
107,"BLR",1922,11
107,"BLR",1923,11
107,"BLR",1924,11
107,"BLR",1925,11
107,"BLR",1926,11
107,"BLR",1927,11
107,"BLR",1928,11
107,"BLR",1929,11
107,"BLR",1930,11
107,"BLR",1931,11
107,"BLR",1932,11
107,"BLR",1933,11
107,"BLR",1934,11
107,"BLR",1935,11
107,"BLR",1936,11
107,"BLR",1937,11
107,"BLR",1938,11
107,"BLR",1939,11
107,"BLR",1940,11
107,"BLR",1941,11
107,"BLR",1942,11
107,"BLR",1943,11
107,"BLR",1944,11
107,"BLR",1945,11
107,"BLR",1946,11
107,"BLR",1947,11
107,"BLR",1948,11
107,"BLR",1949,11
107,"BLR",1950,11
107,"BLR",1951,11
107,"BLR",1952,11
107,"BLR",1953,11
107,"BLR",1954,11
107,"BLR",1955,11
107,"BLR",1956,11
107,"BLR",1957,11
107,"BLR",1958,11
107,"BLR",1959,11
107,"BLR",1960,11
107,"BLR",1961,11
107,"BLR",1962,11
107,"BLR",1963,11
107,"BLR",1964,11
107,"BLR",1965,11
107,"BLR",1966,11
107,"BLR",1967,11
107,"BLR",1968,11
107,"BLR",1969,11
107,"BLR",1970,11
107,"BLR",1971,11
107,"BLR",1972,11
107,"BLR",1973,11
107,"BLR",1974,11
107,"BLR",1975,11
107,"BLR",1976,11
107,"BLR",1977,11
107,"BLR",1978,11
107,"BLR",1979,11
107,"BLR",1980,11
107,"BLR",1981,11
107,"BLR",1982,11
107,"BLR",1983,11
107,"BLR",1984,11
107,"BLR",1985,11
107,"BLR",1986,11
107,"BLR",1987,11
107,"BLR",1988,11
107,"BLR",1989,11
100,"UKR",1789,11
100,"UKR",1790,11
100,"UKR",1791,11
100,"UKR",1792,11
100,"UKR",1793,11
100,"UKR",1794,11
100,"UKR",1795,11
100,"UKR",1796,11
100,"UKR",1797,11
100,"UKR",1798,11
100,"UKR",1799,11
100,"UKR",1800,11
100,"UKR",1801,11
100,"UKR",1802,11
100,"UKR",1803,11
100,"UKR",1804,11
100,"UKR",1805,11
100,"UKR",1806,11
100,"UKR",1807,11
100,"UKR",1808,11
100,"UKR",1809,11
100,"UKR",1810,11
100,"UKR",1811,11
100,"UKR",1812,11
100,"UKR",1813,11
100,"UKR",1814,11
100,"UKR",1815,11
100,"UKR",1816,11
100,"UKR",1817,11
100,"UKR",1818,11
100,"UKR",1819,11
100,"UKR",1820,11
100,"UKR",1821,11
100,"UKR",1822,11
100,"UKR",1823,11
100,"UKR",1824,11
100,"UKR",1825,11
100,"UKR",1826,11
100,"UKR",1827,11
100,"UKR",1828,11
100,"UKR",1829,11
100,"UKR",1830,11
100,"UKR",1831,11
100,"UKR",1832,11
100,"UKR",1833,11
100,"UKR",1834,11
100,"UKR",1835,11
100,"UKR",1836,11
100,"UKR",1837,11
100,"UKR",1838,11
100,"UKR",1839,11
100,"UKR",1840,11
100,"UKR",1841,11
100,"UKR",1842,11
100,"UKR",1843,11
100,"UKR",1844,11
100,"UKR",1845,11
100,"UKR",1846,11
100,"UKR",1847,11
100,"UKR",1848,11
100,"UKR",1849,11
100,"UKR",1850,11
100,"UKR",1851,11
100,"UKR",1852,11
100,"UKR",1853,11
100,"UKR",1854,11
100,"UKR",1855,11
100,"UKR",1856,11
100,"UKR",1857,11
100,"UKR",1858,11
100,"UKR",1859,11
100,"UKR",1860,11
100,"UKR",1861,11
100,"UKR",1862,11
100,"UKR",1863,11
100,"UKR",1864,11
100,"UKR",1865,11
100,"UKR",1866,11
100,"UKR",1867,11
100,"UKR",1868,11
100,"UKR",1869,11
100,"UKR",1870,11
100,"UKR",1871,11
100,"UKR",1872,11
100,"UKR",1873,11
100,"UKR",1874,11
100,"UKR",1875,11
100,"UKR",1876,11
100,"UKR",1877,11
100,"UKR",1878,11
100,"UKR",1879,11
100,"UKR",1880,11
100,"UKR",1881,11
100,"UKR",1882,11
100,"UKR",1883,11
100,"UKR",1884,11
100,"UKR",1885,11
100,"UKR",1886,11
100,"UKR",1887,11
100,"UKR",1888,11
100,"UKR",1889,11
100,"UKR",1890,11
100,"UKR",1891,11
100,"UKR",1892,11
100,"UKR",1893,11
100,"UKR",1894,11
100,"UKR",1895,11
100,"UKR",1896,11
100,"UKR",1897,11
100,"UKR",1898,11
100,"UKR",1899,11
100,"UKR",1900,11
100,"UKR",1901,11
100,"UKR",1902,11
100,"UKR",1903,11
100,"UKR",1904,11
100,"UKR",1905,11
100,"UKR",1906,11
100,"UKR",1907,11
100,"UKR",1908,11
100,"UKR",1909,11
100,"UKR",1910,11
100,"UKR",1911,11
100,"UKR",1912,11
100,"UKR",1913,11
100,"UKR",1914,11
100,"UKR",1915,11
100,"UKR",1916,11
100,"UKR",1917,11
100,"UKR",1918,11
100,"UKR",1919,11
100,"UKR",1920,11
100,"UKR",1921,11
100,"UKR",1922,11
100,"UKR",1923,11
100,"UKR",1924,11
100,"UKR",1925,11
100,"UKR",1926,11
100,"UKR",1927,11
100,"UKR",1928,11
100,"UKR",1929,11
100,"UKR",1930,11
100,"UKR",1931,11
100,"UKR",1932,11
100,"UKR",1933,11
100,"UKR",1934,11
100,"UKR",1935,11
100,"UKR",1936,11
100,"UKR",1937,11
100,"UKR",1938,11
100,"UKR",1939,11
100,"UKR",1940,11
100,"UKR",1941,11
100,"UKR",1942,11
100,"UKR",1943,11
100,"UKR",1944,11
100,"UKR",1945,11
100,"UKR",1946,11
100,"UKR",1947,11
100,"UKR",1948,11
100,"UKR",1949,11
100,"UKR",1950,11
100,"UKR",1951,11
100,"UKR",1952,11
100,"UKR",1953,11
100,"UKR",1954,11
100,"UKR",1955,11
100,"UKR",1956,11
100,"UKR",1957,11
100,"UKR",1958,11
100,"UKR",1959,11
100,"UKR",1960,11
100,"UKR",1961,11
100,"UKR",1962,11
100,"UKR",1963,11
100,"UKR",1964,11
100,"UKR",1965,11
100,"UKR",1966,11
100,"UKR",1967,11
100,"UKR",1968,11
100,"UKR",1969,11
100,"UKR",1970,11
100,"UKR",1971,11
100,"UKR",1972,11
100,"UKR",1973,11
100,"UKR",1974,11
100,"UKR",1975,11
100,"UKR",1976,11
100,"UKR",1977,11
100,"UKR",1978,11
100,"UKR",1979,11
100,"UKR",1980,11
100,"UKR",1981,11
100,"UKR",1982,11
100,"UKR",1983,11
100,"UKR",1984,11
100,"UKR",1985,11
100,"UKR",1986,11
100,"UKR",1987,11
100,"UKR",1988,11
100,"UKR",1989,11
118,"GEO",1800,11
118,"GEO",1801,11
118,"GEO",1802,11
118,"GEO",1803,11
118,"GEO",1804,11
118,"GEO",1805,11
118,"GEO",1806,11
118,"GEO",1807,11
118,"GEO",1808,11
118,"GEO",1809,11
118,"GEO",1810,11
118,"GEO",1811,11
118,"GEO",1812,11
118,"GEO",1813,11
118,"GEO",1814,11
118,"GEO",1815,11
118,"GEO",1816,11
118,"GEO",1817,11
118,"GEO",1818,11
118,"GEO",1819,11
118,"GEO",1820,11
118,"GEO",1821,11
118,"GEO",1822,11
118,"GEO",1823,11
118,"GEO",1824,11
118,"GEO",1825,11
118,"GEO",1826,11
118,"GEO",1827,11
118,"GEO",1828,11
118,"GEO",1829,11
118,"GEO",1830,11
118,"GEO",1831,11
118,"GEO",1832,11
118,"GEO",1833,11
118,"GEO",1834,11
118,"GEO",1835,11
118,"GEO",1836,11
118,"GEO",1837,11
118,"GEO",1838,11
118,"GEO",1839,11
118,"GEO",1840,11
118,"GEO",1841,11
118,"GEO",1842,11
118,"GEO",1843,11
118,"GEO",1844,11
118,"GEO",1845,11
118,"GEO",1846,11
118,"GEO",1847,11
118,"GEO",1848,11
118,"GEO",1849,11
118,"GEO",1850,11
118,"GEO",1851,11
118,"GEO",1852,11
118,"GEO",1853,11
118,"GEO",1854,11
118,"GEO",1855,11
118,"GEO",1856,11
118,"GEO",1857,11
118,"GEO",1858,11
118,"GEO",1859,11
118,"GEO",1860,11
118,"GEO",1861,11
118,"GEO",1862,11
118,"GEO",1863,11
118,"GEO",1864,11
118,"GEO",1865,11
118,"GEO",1866,11
118,"GEO",1867,11
118,"GEO",1868,11
118,"GEO",1869,11
118,"GEO",1870,11
118,"GEO",1871,11
118,"GEO",1872,11
118,"GEO",1873,11
118,"GEO",1874,11
118,"GEO",1875,11
118,"GEO",1876,11
118,"GEO",1877,11
118,"GEO",1878,11
118,"GEO",1879,11
118,"GEO",1880,11
118,"GEO",1881,11
118,"GEO",1882,11
118,"GEO",1883,11
118,"GEO",1884,11
118,"GEO",1885,11
118,"GEO",1886,11
118,"GEO",1887,11
118,"GEO",1888,11
118,"GEO",1889,11
118,"GEO",1890,11
118,"GEO",1891,11
118,"GEO",1892,11
118,"GEO",1893,11
118,"GEO",1894,11
118,"GEO",1895,11
118,"GEO",1896,11
118,"GEO",1897,11
118,"GEO",1898,11
118,"GEO",1899,11
118,"GEO",1900,11
118,"GEO",1901,11
118,"GEO",1902,11
118,"GEO",1903,11
118,"GEO",1904,11
118,"GEO",1905,11
118,"GEO",1906,11
118,"GEO",1907,11
118,"GEO",1908,11
118,"GEO",1909,11
118,"GEO",1910,11
118,"GEO",1911,11
118,"GEO",1912,11
118,"GEO",1913,11
118,"GEO",1914,11
118,"GEO",1915,11
118,"GEO",1916,11
118,"GEO",1917,11
118,"GEO",1918,11
118,"GEO",1919,11
118,"GEO",1920,11
118,"GEO",1921,11
118,"GEO",1922,11
118,"GEO",1923,11
118,"GEO",1924,11
118,"GEO",1925,11
118,"GEO",1926,11
118,"GEO",1927,11
118,"GEO",1928,11
118,"GEO",1929,11
118,"GEO",1930,11
118,"GEO",1931,11
118,"GEO",1932,11
118,"GEO",1933,11
118,"GEO",1934,11
118,"GEO",1935,11
118,"GEO",1936,11
118,"GEO",1937,11
118,"GEO",1938,11
118,"GEO",1939,11
118,"GEO",1940,11
118,"GEO",1941,11
118,"GEO",1942,11
118,"GEO",1943,11
118,"GEO",1944,11
118,"GEO",1945,11
118,"GEO",1946,11
118,"GEO",1947,11
118,"GEO",1948,11
118,"GEO",1949,11
118,"GEO",1950,11
118,"GEO",1951,11
118,"GEO",1952,11
118,"GEO",1953,11
118,"GEO",1954,11
118,"GEO",1955,11
118,"GEO",1956,11
118,"GEO",1957,11
118,"GEO",1958,11
118,"GEO",1959,11
118,"GEO",1960,11
118,"GEO",1961,11
118,"GEO",1962,11
118,"GEO",1963,11
118,"GEO",1964,11
118,"GEO",1965,11
118,"GEO",1966,11
118,"GEO",1967,11
118,"GEO",1968,11
118,"GEO",1969,11
118,"GEO",1970,11
118,"GEO",1971,11
118,"GEO",1972,11
118,"GEO",1973,11
118,"GEO",1974,11
118,"GEO",1975,11
118,"GEO",1976,11
118,"GEO",1977,11
118,"GEO",1978,11
118,"GEO",1979,11
118,"GEO",1980,11
118,"GEO",1981,11
118,"GEO",1982,11
118,"GEO",1983,11
118,"GEO",1984,11
118,"GEO",1985,11
118,"GEO",1986,11
118,"GEO",1987,11
118,"GEO",1988,11
118,"GEO",1989,11
121,"KAZ",1789,11
121,"KAZ",1790,11
121,"KAZ",1791,11
121,"KAZ",1792,11
121,"KAZ",1793,11
121,"KAZ",1794,11
121,"KAZ",1795,11
121,"KAZ",1796,11
121,"KAZ",1797,11
121,"KAZ",1798,11
121,"KAZ",1799,11
121,"KAZ",1800,11
121,"KAZ",1801,11
121,"KAZ",1802,11
121,"KAZ",1803,11
121,"KAZ",1804,11
121,"KAZ",1805,11
121,"KAZ",1806,11
121,"KAZ",1807,11
121,"KAZ",1808,11
121,"KAZ",1809,11
121,"KAZ",1810,11
121,"KAZ",1811,11
121,"KAZ",1812,11
121,"KAZ",1813,11
121,"KAZ",1814,11
121,"KAZ",1815,11
121,"KAZ",1816,11
121,"KAZ",1817,11
121,"KAZ",1818,11
121,"KAZ",1819,11
121,"KAZ",1820,11
121,"KAZ",1821,11
121,"KAZ",1822,11
121,"KAZ",1823,11
121,"KAZ",1824,11
121,"KAZ",1825,11
121,"KAZ",1826,11
121,"KAZ",1827,11
121,"KAZ",1828,11
121,"KAZ",1829,11
121,"KAZ",1830,11
121,"KAZ",1831,11
121,"KAZ",1832,11
121,"KAZ",1833,11
121,"KAZ",1834,11
121,"KAZ",1835,11
121,"KAZ",1836,11
121,"KAZ",1837,11
121,"KAZ",1838,11
121,"KAZ",1839,11
121,"KAZ",1840,11
121,"KAZ",1841,11
121,"KAZ",1842,11
121,"KAZ",1843,11
121,"KAZ",1844,11
121,"KAZ",1845,11
121,"KAZ",1846,11
121,"KAZ",1847,11
121,"KAZ",1848,11
121,"KAZ",1849,11
121,"KAZ",1850,11
121,"KAZ",1851,11
121,"KAZ",1852,11
121,"KAZ",1853,11
121,"KAZ",1854,11
121,"KAZ",1855,11
121,"KAZ",1856,11
121,"KAZ",1857,11
121,"KAZ",1858,11
121,"KAZ",1859,11
121,"KAZ",1860,11
121,"KAZ",1861,11
121,"KAZ",1862,11
121,"KAZ",1863,11
121,"KAZ",1864,11
121,"KAZ",1865,11
121,"KAZ",1866,11
121,"KAZ",1867,11
121,"KAZ",1868,11
121,"KAZ",1869,11
121,"KAZ",1870,11
121,"KAZ",1871,11
121,"KAZ",1872,11
121,"KAZ",1873,11
121,"KAZ",1874,11
121,"KAZ",1875,11
121,"KAZ",1876,11
121,"KAZ",1877,11
121,"KAZ",1878,11
121,"KAZ",1879,11
121,"KAZ",1880,11
121,"KAZ",1881,11
121,"KAZ",1882,11
121,"KAZ",1883,11
121,"KAZ",1884,11
121,"KAZ",1885,11
